full_name,url,url_api
Gokhan Sazdagi,https://www.mackolik.com/futbolcu/g%C3%B6khan-sazda%C4%9F%C4%B1/sezon/6dr0l2wrc75ez1zzaa3ccnu8l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Hamidou Traore,https://www.mackolik.com/futbolcu/h-traor%C3%A9/sezon/3nie180o4x76rptrc5d6rl2vp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6vn236uujarzidmmbyww2n76c&ctst=c0d1qca7kz0fi0ypx7aw4nusc&_lcl=tr&_fmt=jsonp&_clbk=W3d3e1108d9835a6fdebc8855a8d4f8ff68aa904f9
Selim Ay,https://www.mackolik.com/futbolcu/selim-ay/sezon/2u2bv7erafa0woetrdk48yu39,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=cf1c6a2b58bctn942clfczes7&_lcl=tr&_fmt=jsonp&_clbk=W3e278f937b8a707955eab43ac6c16bcde4205b030
Cristian Sapunaru,https://www.mackolik.com/futbolcu/c-s%C4%83punaru/sezon/5eb6gchdzorsbiqlxhpnzmy1h,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=8xvasw97g9t7jfd0p81pi0iz8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e26f5bbfec4945e34c8fea8b9acb1528664eceaf
Jens Jonsson,https://www.mackolik.com/futbolcu/j-j%C3%B8nsson/sezon/45k3dwlmmi6e4dab34n6ivb9x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4mw5ocie1drbzjdz0705t7uac&ctst=7ruua9q5rtswwi5d6xtquuto5&_lcl=tr&_fmt=jsonp&_clbk=W34378880d6332b9a14673b01e359a41374d5436df
Ertugrul Ersoy,https://www.mackolik.com/futbolcu/ertu%C4%9Frul-ersoy/sezon/8ce69v98zqlxp78xis7nvvmd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Emre Belozoglu,https://www.mackolik.com/futbolcu/emre-bel%C3%B6zo%C4%9Flu/sezon/3x4qgn3isoi8gkb94ie4sprrp,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Loic Alex Teliere Hubert Remy,https://www.mackolik.com/futbolcu/l-r%C3%A9my/sezon/e0vah1h950jra47k6voxrzumt,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b5rz3ukb6kvo9m5neiptb0avo&ctst=3adj8hkws0z1al232bg2h6tk0&_lcl=tr&_fmt=jsonp&_clbk=W3c45d5f0526cdb6c79bcf7cefc6be6cfc6a76c709
Lukasz Jozef Podolski,https://www.mackolik.com/futbolcu/%C5%82-podolski/sezon/7xdo0hswqlsizq8ygdb13wwr9,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2ncz91xgsl3amfnpx7ygx1990&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W33f811ba3b16ecb5afede3f582f7a0c2679c30bf4
Bafetimbi Fredius Gomis,https://www.mackolik.com/futbolcu/baf%C3%A9timbi-gomis/sezon/dc0t8errnew4gjf5y3gxfqhh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Naci Unuvar,https://www.mackolik.com/futbolcu/n-%C3%BCn%C3%BCvar/sezon/a185wef6iz1nun1wry40jcgoa,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Ali Camdali,https://www.mackolik.com/futbolcu/ali-%C3%A7amdal%C4%B1/sezon/3jg3wnl5pcw30hqfzf3m94hxx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=eyjcv5ky4vwoj6d9cucqvh9ex&_lcl=tr&_fmt=jsonp&_clbk=W36a642edcd008465f8275cef83f2d06ce490674ee
Sefa Yilmaz,https://www.mackolik.com/futbolcu/sefa-y%C4%B1lmaz/sezon/8w9rn84xcs6szwyd513f9fpp1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1lbrlj3uu8wi2h9j79snuoae4&_lcl=tr&_fmt=jsonp&_clbk=W310337bfd698f921c6fb5c74e991a95e5b110d97a
Ozer Hurmaci,https://www.mackolik.com/futbolcu/%C3%B6zer-hurmac%C4%B1/sezon/cc77z7uwqef4wy79qra8rwvyt,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3salaf435a8ab1u0q3er4639w&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3910bf91cff1b9e72d33a9b6ce1dfe2ef5dd97897
Demba Ba,https://www.mackolik.com/futbolcu/demba-ba/sezon/aijz7bfmp3bvmbuufrzwhvz6d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3n6bi4gjk25gkg4wv9bvlcbh0&ctst=btqfm8txcvhi29sddmc9nr68&_lcl=tr&_fmt=jsonp&_clbk=W38bbd7857d6328eeb8fc12138f7d3951abfb350bc
Jacques Francois Moubandje,https://www.mackolik.com/futbolcu/f-moubandje/sezon/cj51r5yvui1f3r1og32i15f4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3n6bi4gjk25gkg4wv9bvlcbh0&ctst=b9fc1umgats16gk6wr769wh8a&_lcl=tr&_fmt=jsonp&_clbk=W34fa77d734f71aacb63f97ee0e49739abfebf3089
Abdulkadir Omur,https://www.mackolik.com/futbolcu/abd%C3%BClkadir-%C3%B6m%C3%BCr/sezon/24t5v95d5pgjtrdf87w2g3nc9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Sergio Miguel Relvas de Oliveira,https://www.mackolik.com/futbolcu/s%C3%A9rgio-oliveira/sezon/ejs1qhco2e3ua8h98sdnapd5h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Helder Barbosa,https://www.mackolik.com/futbolcu/h%C3%A9lder-barbosa/sezon/8808n3nzulhrm8s0cgj72dzv9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=mdlajnku99nifsgcxubu81zo&ctst=dse1tfjrdzsckmtz1qpzlbaxi&_lcl=tr&_fmt=jsonp&_clbk=W32f8547c27a78e8cdec883303dc828269e263eec2
Enver Cenk Sahin,https://www.mackolik.com/futbolcu/c-%C5%9Fahin/sezon/bnl6q4mr3ncwyc2kpk4aglbdh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3salaf435a8ab1u0q3er4639w&ctst=86aq9jbei8h8p1ftxbmy8y2kk&_lcl=tr&_fmt=jsonp&_clbk=W3248864b7417685a18ba8953dbe3e83faa392a4e6
Giannis Maniatis,https://www.mackolik.com/futbolcu/g-maniatis/sezon/dvxyt04vopj8vqxgsdja91yad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=21f80ssg2kvpdg2qj0n9udqs&ctst=4qpz7bpkplhwhet7z704mcbxg&_lcl=tr&_fmt=jsonp&_clbk=W3a2531e8e0e9512a7b7dc7594f2aa0048fad1f7b8
Anil Koc,https://www.mackolik.com/futbolcu/an%C4%B1l-ko%C3%A7/sezon/e1ie6gj1d8j8l7rur8xcjze1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=eyjcv5ky4vwoj6d9cucqvh9ex&_lcl=tr&_fmt=jsonp&_clbk=W36a642edcd008465f8275cef83f2d06ce490674ee
Luis Miguel Afonso Fernandes,https://www.mackolik.com/futbolcu/pizzi/sezon/elgb3y6p91z049awc7u549785,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6fdb784d9srg4anqx5ylvagpg&ctst=26t6lvlpql4w5wu1ih73qpy36&_lcl=tr&_fmt=jsonp&_clbk=W37393ec6036bb2f685cd3db04397201b63cf2efe0
Haris Hajradinovic,https://www.mackolik.com/futbolcu/h-hajradinovi%C4%87/sezon/8ctn052le81z249yyqlyfqi1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4idg23egrrvtrbgrg7p5x7bwf&_lcl=tr&_fmt=jsonp&_clbk=W329ac7626bf67ce92493dc11354637701d33bb680
Aytac Kara,https://www.mackolik.com/futbolcu/ayta%C3%A7-kara/sezon/8wrm4gyw4bbebatwg5opl1al1,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Robert Andres Mejia Navarrete,https://www.mackolik.com/futbolcu/r-mej%C3%ADa/sezon/2bexl4mrs09y4poo048qw1zah,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8mr4jglhwoc9fs6ws8mp96qqf&_lcl=tr&_fmt=jsonp&_clbk=W3e531fa585cb6bbfceda1949b394beb8a4f2652a7
Deniz Turuc,https://www.mackolik.com/futbolcu/deniz-t%C3%BCr%C3%BC%C3%A7/sezon/6rwmlyhqpu4cyysgvnj57y7dh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=47njg6cmlx5q3fvdsupd2n6qu&_lcl=tr&_fmt=jsonp&_clbk=W3ead077f149a6033e79957bdf4a1694110a88a86d
Jose Marcio da Costa,https://www.mackolik.com/futbolcu/mossor%C3%B3/sezon/6mvaf04lfz0834atikkjmx785,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=30smxiyzscx593l73tvd5beac&ctst=f374lin22ah9i21cvmnolkizn&_lcl=tr&_fmt=jsonp&_clbk=W3aa642b3ded617a528932b522ad8ef6bbed1ed4e5
Musa Cagiran,https://www.mackolik.com/futbolcu/musa-%C3%A7a%C4%9F%C4%B1ran/sezon/dbc6h6padbvjw1aqbrpmq77px,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3salaf435a8ab1u0q3er4639w&ctst=4be73edfeisgod6uf61vyezm2&_lcl=tr&_fmt=jsonp&_clbk=W3e9259ba0e0bf3c238da04c8635bd1e764ed43657
Yusuf Yazici,https://www.mackolik.com/futbolcu/yusuf-yaz%C4%B1c%C4%B1/sezon/afaseprhytbymcocemwregzc9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Joao Pedro Barradas Novais,https://www.mackolik.com/futbolcu/jo%C3%A3o-novais/sezon/vtr68ap636b06t0b8d37oxxx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bfk6b1t5orklvgpj47gqpaql0&ctst=1jzq9kb63y6bbjzi0zruorucq&_lcl=tr&_fmt=jsonp&_clbk=W3a3d78cb554a671c324a77420dbcee6d544cf3148
Hakan Ozmert,https://www.mackolik.com/futbolcu/hakan-%C3%B6zmert/sezon/83eyifg6cmfo8c9dp4zgncmol,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=2wewa9ecjudncv3fs8d3ind9l&_lcl=tr&_fmt=jsonp&_clbk=W3ae519e7224c5494133bedabf3304be8d21ee8999
Bamidele Jermaine Alli,https://www.mackolik.com/futbolcu/d-alli/sezon/48hur5fmszaqltysykkb4js2d,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Bunyamin Balci,https://www.mackolik.com/futbolcu/b%C3%BCnyamin-balc%C4%B1/sezon/15314dwczroogrc6esysv2tt6,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
Romain Ghanem Paul Saiss,https://www.mackolik.com/futbolcu/r-sa%C3%AFss/sezon/ev2w2huskuta9v2bgjm4573yt,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2ez9cvam9lp9jyhng3eh3znb4&_lcl=tr&_fmt=jsonp&_clbk=W30353bf5902c3a83283ab8aba9d409abf82c1ad94
David Tijanic,https://www.mackolik.com/futbolcu/d-tijani%C4%8D/sezon/daqggbwzctkpojr1kn1l2sm39,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dox62oj6vw1w67n476jb9fzf8&ctst=cq4rdp1mkan8zhaw7bmzjdaqk&_lcl=tr&_fmt=jsonp&_clbk=W3ac8836cc44262e5c049df511d6c37f828932906f
Hasan Ali Kaldirim,https://www.mackolik.com/futbolcu/h-ali-kald%C4%B1r%C4%B1m/sezon/89lmuprgl7tzyfuic3wljkpg5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=a7jkz1m32wntcvegrwjbr85t5&_lcl=tr&_fmt=jsonp&_clbk=W3b75b15a59f5b3faaaa6c420d1f05206ae2f0f0d3
Arouna Kone,https://www.mackolik.com/futbolcu/a-kon%C3%A9/sezon/6v7ph35g3k9s4oclzbtp4hz9x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Filip Novak,https://www.mackolik.com/futbolcu/f-nov%C3%A1k/sezon/c8s2egmvso9z18fn76uw4kded,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bfk6b1t5orklvgpj47gqpaql0&ctst=eeo0oyic9zoehntmfkchsgvg&_lcl=tr&_fmt=jsonp&_clbk=W33fd739d95246d94a2a2c0021ea4c95f327e2d083
Djalma Braume Manuel Abel Campos,https://www.mackolik.com/futbolcu/djalma/sezon/sg3840btpqchwljqmw3jizth,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4s8abf1fripbje97lp2zruwb8&ctst=cud4wllxnak5zcd7oei6xrj25&_lcl=tr&_fmt=jsonp&_clbk=W37d94c17ae1d83e2fc2b92d1d3094daf95e98e871
Danijel Aleksic,https://www.mackolik.com/futbolcu/d-aleksi%C4%87/sezon/72ei2918iof5nqexob4e2c6ad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=47njg6cmlx5q3fvdsupd2n6qu&_lcl=tr&_fmt=jsonp&_clbk=W3ead077f149a6033e79957bdf4a1694110a88a86d
Adi Mehremic,https://www.mackolik.com/futbolcu/a-mehremi%C4%87/sezon/wliyemz2c9q5pd1xm63dmd3p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Oscar Eduardo Estupinan Vallesilla,https://www.mackolik.com/futbolcu/o-estupi%C3%B1%C3%A1n/sezon/4mofayj2lf00f0tmqomrcm0np,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=aywng82rqmk0kqweh6c9l6e50&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3a9e17aaef8f8831368daab9f7819a9828cfe7362
Emre Gural,https://www.mackolik.com/futbolcu/emre-g%C3%BCral/sezon/67tqtvi37r8pqpt89lewii6s5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=15bbbz1p0so4k0fl9qfap7bbo&ctst=1v6yzccpl159wy8jsz2pk62y0&_lcl=tr&_fmt=jsonp&_clbk=W3ec4c6ce1ae1047130a45c85307433eb98326e9b7
Yekta Kurtulus,https://www.mackolik.com/futbolcu/yekta-kurtulu%C5%9F/sezon/b893n5ddv7dsk08nxxi5v5d5h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=2wewa9ecjudncv3fs8d3ind9l&_lcl=tr&_fmt=jsonp&_clbk=W3ae519e7224c5494133bedabf3304be8d21ee8999
Nils Eric Roland Bjorkander,https://www.mackolik.com/futbolcu/e-bj%C3%B6rkander/sezon/6a6ki8j5n8w1oa3wvdc00chqt,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e695f2f4944d0415994743bc59f79633c0663088
Ibrahim Ozturk,https://www.mackolik.com/futbolcu/ibrahim-%C3%B6zt%C3%BCrk/sezon/3n9dqmfcqbkarnj5vm9mh5olx,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e695f2f4944d0415994743bc59f79633c0663088
Magomed Ozdoev,https://www.mackolik.com/futbolcu/m-ozdoev/sezon/oebwnr0fnmdnkxdigmrwiead,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Emre Gokay,https://www.mackolik.com/futbolcu/e-g%C3%B6kay/sezon/8f83e6ctq28y7q59k7wz2hc7o,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Olimpiu Vasile Morutan,https://www.mackolik.com/futbolcu/o-moru%C8%9Ban/sezon/m4eqpbxgrqgetipvwud6yprd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=ci65bk0rijkqg5g27wxvklgd0&ctst=bfztlrr6176xsdt2bmp0u1d2d&_lcl=tr&_fmt=jsonp&_clbk=W3622a3cd8aab565412b5d2b986573afc2bff42955
Yusuf Erdogan,https://www.mackolik.com/futbolcu/yusuf-erdo%C4%9Fan/sezon/e4q5wybcvl6ti8gqhcxpc4lat,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Dogucan Haspolat,https://www.mackolik.com/futbolcu/do%C4%9Fucan-haspolat/sezon/3hg08mlhtmex3gjlsyz9ljpih,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Abdulkerim Bardakci,https://www.mackolik.com/futbolcu/abd%C3%BClkerim-bardakc%C4%B1/sezon/adwfwvdij6onaszluqocifahh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Birkir Bjarnason,https://www.mackolik.com/futbolcu/b-bjarnason/sezon/b82n3xu4x2xwjl1witk6w7mc5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2qgi9n7egeyzgb9s5lby02vx0&ctst=bsykw9d70ffqe9atosc92n1e9&_lcl=tr&_fmt=jsonp&_clbk=W302846b7cbe7c55fdd6888d9b95cc9b565745f0fc
Hadi Sacko,https://www.mackolik.com/futbolcu/h-sacko/sezon/crp0pu3rkwrbnvx1896mro5hx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=c6345v4ll46u9l6cx5otog57&_lcl=tr&_fmt=jsonp&_clbk=W33516fd0dd7eecd4dc1467fac2bf287e34596b08a
Jetmir Topalli,https://www.mackolik.com/futbolcu/j-topalli/sezon/8e5e3wj151b4psrt8fxkarm22,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Guven Yalcin,https://www.mackolik.com/futbolcu/g%C3%BCven-yal%C3%A7%C4%B1n/sezon/456ih9axhyygnymgp0516qmzt,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=ci65bk0rijkqg5g27wxvklgd0&ctst=4kumqzwifv478caxed8zywlh3&_lcl=tr&_fmt=jsonp&_clbk=W32635436b8df1b795c960c98b82a228251ceb87d2
Burak Bekaroglu,https://www.mackolik.com/futbolcu/burak-bekaro%C4%9Flu/sezon/azxpwpeclyeehz9vw9xj66ifp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=efy1nhpn5l6hc27znhsptegba&_lcl=tr&_fmt=jsonp&_clbk=W34ec0d53288fe4c4b28263d9748d58e65011462ee
Muhammed Gumuskaya,https://www.mackolik.com/futbolcu/muhammed-g%C3%BCm%C3%BC%C5%9Fkaya/sezon/5zpg8fnqc4luuhlonsn5nbw4q,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&ctst=2nhn3ikl1ciq34w3hcp883d6p&_lcl=tr&_fmt=jsonp&_clbk=W34ddc8411837a441164b7fd4fc8f3ef0cd019dbb0
Samuel Saiz Alonso,https://www.mackolik.com/futbolcu/samuel-s%C3%A1iz/sezon/2y9jp3hak8dnf8cavdqrx1cyd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Omer Bayram,https://www.mackolik.com/futbolcu/%C3%B6mer-bayram/sezon/7c41z9ltn13wvnyd8qi4brsnp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=bmgtxgipsznlb1j20zwjti3xh&_lcl=tr&_fmt=jsonp&_clbk=W30495028dda8f9190b81e7bf98a38d428b854d6e8
Endri Cekici,https://www.mackolik.com/futbolcu/e-%C3%A7eki%C3%A7i/sezon/4llsu7xa2ozza1qdrg9er3cgl,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=cw4lbdzlqqdvbkdkz00c9ye49&_lcl=tr&_fmt=jsonp&_clbk=W34e239ddda3cbb15b0d0a4ca3f5a3ffbc9a90e967
Can Bozdogan,https://www.mackolik.com/futbolcu/c-bozdo%C4%9Fan/sezon/b33sm106xc7g3h4bcqtawja7e,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=d1k1pqdg2yvw8e8my74yvrdw4&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W36ac637da25597d51170e39f590a9f2e3ed9ee4c1
